id,date_key,product_key,store_key,cashier_key,promotion_key,payment_method_key,transaction_id,sales_quantity,regular_unit_price,unit_cost,discount_unit_price,net_unit_price,extended_discount_amount,extended_sales_amount,extended_cost_amount,extended_gross_profit_amount,extended_gross_margin_amount
219,20240115,34,9,17,1,8,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
220,20240115,4,14,28,1,3,1,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
221,20240115,2,5,9,1,2,2,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
222,20240115,7,11,22,10,8,2,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
223,20240115,35,19,38,7,3,2,6,8400.00,3560.00,1008.00,7392.00,6048.00,44352.00,21360.00,22992.00,0.52
224,20240115,1,4,8,3,1,2,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
225,20240115,17,10,19,5,2,2,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
226,20240115,25,16,32,4,3,2,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
227,20240115,7,11,22,5,4,3,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
228,20240115,14,10,19,1,3,3,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
229,20240115,7,10,19,2,3,3,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
230,20240115,43,13,26,2,4,3,5,12000.00,8400.00,1440.00,10560.00,7200.00,52800.00,42000.00,10800.00,0.20
231,20240115,12,20,40,1,1,4,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
232,20240115,31,12,24,7,1,4,6,8400.00,3560.00,1008.00,7392.00,6048.00,44352.00,21360.00,22992.00,0.52
233,20240115,38,14,27,1,1,4,4,27400.00,19180.00,0.00,27400.00,0.00,109600.00,76720.00,32880.00,0.30
234,20240115,19,7,13,5,2,4,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
235,20240116,1,18,36,7,2,0,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
236,20240116,7,7,13,5,6,0,2,30000.00,25000.00,3600.00,26400.00,7200.00,52800.00,50000.00,2800.00,0.05
237,20240116,8,15,29,1,7,0,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
238,20240116,31,12,23,10,1,1,6,8400.00,3560.00,1008.00,7392.00,6048.00,44352.00,21360.00,22992.00,0.52
239,20240116,5,18,36,6,1,1,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
240,20240116,36,3,5,1,3,2,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
241,20240116,40,16,31,1,2,2,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
242,20240116,47,16,32,8,2,2,5,12000.00,8400.00,1440.00,10560.00,7200.00,52800.00,42000.00,10800.00,0.20
243,20240116,10,13,26,1,3,3,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
244,20240116,22,8,15,1,2,3,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
245,20240116,23,19,37,5,4,3,1,26000.00,21600.00,3120.00,22880.00,3120.00,22880.00,21600.00,1280.00,0.06
246,20240116,15,3,6,3,5,3,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
247,20240116,21,9,17,9,3,3,6,26000.00,21600.00,3120.00,22880.00,18720.00,137280.00,129600.00,7680.00,0.06
248,20240117,35,3,5,2,6,0,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
249,20240117,40,1,1,1,8,0,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
250,20240117,9,2,4,3,2,0,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
251,20240117,25,15,30,7,2,0,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
252,20240117,25,14,27,2,2,0,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
253,20240117,40,15,29,1,7,1,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
254,20240117,39,16,31,4,2,1,5,8400.00,5880.00,1008.00,7392.00,5040.00,36960.00,29400.00,7560.00,0.20
255,20240117,20,14,28,1,1,1,3,28600.00,28000.00,0.00,28600.00,0.00,85800.00,84000.00,1800.00,0.02
256,20240118,19,7,13,6,3,0,4,42000.00,35200.00,5040.00,36960.00,20160.00,147840.00,140800.00,7040.00,0.05
257,20240118,13,7,13,8,2,0,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
258,20240118,41,15,30,7,7,0,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
259,20240118,22,19,37,1,5,0,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
260,20240118,35,5,10,3,3,0,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
261,20240118,14,5,10,1,8,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
262,20240118,38,1,2,1,6,1,4,27400.00,19180.00,0.00,27400.00,0.00,109600.00,76720.00,32880.00,0.30
263,20240118,21,17,33,9,7,1,1,26000.00,21600.00,3120.00,22880.00,3120.00,22880.00,21600.00,1280.00,0.06
264,20240118,8,6,12,1,2,1,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
265,20240118,39,17,34,6,3,2,7,8400.00,5880.00,1008.00,7392.00,7056.00,51744.00,41160.00,10584.00,0.20
266,20240118,29,12,24,8,2,2,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
267,20240118,17,16,32,6,3,2,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
268,20240118,21,10,20,7,1,2,5,26000.00,21600.00,3120.00,22880.00,15600.00,114400.00,108000.00,6400.00,0.06
269,20240118,8,8,16,1,1,2,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
270,20240118,48,17,33,1,5,2,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
271,20240119,44,17,33,1,6,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
272,20240119,23,9,17,5,8,0,7,26000.00,21600.00,3120.00,22880.00,21840.00,160160.00,151200.00,8960.00,0.06
273,20240119,2,1,1,1,7,0,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
274,20240119,37,10,20,5,1,0,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
275,20240119,47,4,7,7,3,1,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
276,20240119,37,20,40,2,1,1,1,8400.00,5880.00,1008.00,7392.00,1008.00,7392.00,5880.00,1512.00,0.20
277,20240119,43,7,13,8,4,1,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
278,20240119,29,9,18,9,2,1,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
279,20240119,1,3,5,3,8,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
280,20240119,50,13,26,1,6,2,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
281,20240119,20,4,8,1,3,2,3,28600.00,28000.00,0.00,28600.00,0.00,85800.00,84000.00,1800.00,0.02
282,20240119,13,14,27,6,1,2,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
283,20240119,24,8,15,1,2,3,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
284,20240119,41,17,33,3,3,3,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
285,20240119,50,16,32,1,2,3,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
286,20240119,29,11,22,4,6,3,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
287,20240119,20,19,38,1,5,3,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
288,20240119,10,2,3,1,3,3,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
289,20240119,28,18,36,1,2,4,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
290,20240119,31,1,1,4,8,4,1,8400.00,3560.00,1008.00,7392.00,1008.00,7392.00,3560.00,3832.00,0.52
291,20240119,23,13,25,7,3,4,2,26000.00,21600.00,3120.00,22880.00,6240.00,45760.00,43200.00,2560.00,0.06
292,20240120,49,11,21,10,8,0,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
293,20240120,12,1,2,1,8,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
294,20240120,3,11,22,3,6,1,2,30000.00,25000.00,3600.00,26400.00,7200.00,52800.00,50000.00,2800.00,0.05
295,20240120,44,19,38,1,2,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
296,20240120,1,18,36,10,3,1,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
297,20240120,22,4,8,1,1,1,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
298,20240120,45,18,36,4,1,1,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
299,20240120,18,14,27,1,1,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
300,20240120,44,11,21,1,5,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
301,20240120,17,18,35,6,2,2,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
302,20240120,50,6,11,1,2,2,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
303,20240120,49,6,11,4,2,2,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
304,20240120,36,14,28,1,2,2,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
305,20240120,28,5,9,1,8,2,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
306,20240120,10,19,37,1,4,3,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
307,20240120,42,1,2,1,6,3,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
308,20240120,29,8,16,8,1,3,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
309,20240120,11,2,3,9,1,4,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
310,20240120,22,13,26,1,4,4,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
311,20240120,5,17,34,6,3,4,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
312,20240120,8,18,36,1,3,4,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
313,20240120,17,13,25,7,3,4,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
314,20240120,36,9,18,1,4,5,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
315,20240120,40,2,4,1,3,5,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
316,20240120,46,18,35,1,3,5,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
317,20240120,28,17,33,1,7,5,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
318,20240120,6,18,36,1,2,5,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
319,20240121,22,20,39,1,2,0,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
320,20240121,23,6,12,8,1,0,2,26000.00,21600.00,3120.00,22880.00,6240.00,45760.00,43200.00,2560.00,0.06
321,20240121,26,4,8,1,3,0,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
322,20240121,4,7,14,1,5,0,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
323,20240121,31,12,23,6,2,1,1,8400.00,3560.00,1008.00,7392.00,1008.00,7392.00,3560.00,3832.00,0.52
324,20240121,31,1,1,10,3,1,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
325,20240121,40,8,15,1,1,2,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
326,20240121,46,16,31,1,2,2,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
327,20240122,7,12,23,8,3,0,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
328,20240122,7,10,19,3,1,0,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
329,20240122,36,7,14,1,2,0,2,27400.00,20660.00,0.00,27400.00,0.00,54800.00,41320.00,13480.00,0.25
330,20240122,31,19,37,3,6,1,3,8400.00,3560.00,1008.00,7392.00,3024.00,22176.00,10680.00,11496.00,0.52
331,20240122,34,14,27,1,3,1,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
332,20240122,25,18,35,10,3,1,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
333,20240122,45,13,25,10,8,2,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
334,20240122,27,10,19,3,2,2,2,26000.00,19400.00,3120.00,22880.00,6240.00,45760.00,38800.00,6960.00,0.15
335,20240122,28,10,20,1,3,2,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
336,20240122,44,6,12,1,1,3,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
337,20240122,45,14,27,8,3,3,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
338,20240122,34,19,37,1,8,3,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
339,20240122,12,20,40,1,3,3,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
340,20240122,28,12,23,1,2,4,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
341,20240122,13,8,15,5,3,4,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
342,20240122,30,17,34,1,3,4,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
343,20240122,22,3,5,1,7,4,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
344,20240122,18,3,6,1,8,4,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
345,20240122,18,19,37,1,5,4,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
346,20240123,43,5,10,4,5,0,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
347,20240123,28,20,40,1,2,0,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
348,20240123,13,10,19,10,2,0,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
349,20240123,14,8,16,1,1,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
350,20240123,42,5,9,1,5,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
351,20240123,5,16,32,3,2,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
352,20240123,42,14,28,1,1,1,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
353,20240123,26,20,40,1,1,1,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
354,20240123,33,13,26,9,3,1,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
355,20240123,50,17,33,1,5,2,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
356,20240123,10,14,28,1,1,2,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
357,20240123,27,10,19,3,3,2,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
358,20240123,47,12,23,4,1,2,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
359,20240123,14,13,26,1,8,3,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
360,20240123,39,19,38,10,7,3,2,8400.00,5880.00,1008.00,7392.00,2016.00,14784.00,11760.00,3024.00,0.20
361,20240123,45,5,9,6,8,3,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
362,20240123,17,14,28,2,1,3,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
363,20240123,38,17,33,1,6,4,4,27400.00,19180.00,0.00,27400.00,0.00,109600.00,76720.00,32880.00,0.30
364,20240123,18,13,26,1,7,4,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
365,20240123,11,15,30,9,7,4,4,42000.00,35200.00,5040.00,36960.00,20160.00,147840.00,140800.00,7040.00,0.05
366,20240123,13,16,31,10,1,4,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
367,20240123,9,3,5,7,2,5,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
368,20240123,10,11,22,1,6,5,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
369,20240123,6,9,17,1,2,5,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
370,20240123,14,19,38,1,7,5,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
371,20240124,5,4,7,7,1,0,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
372,20240124,28,16,31,1,2,0,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
373,20240124,29,11,22,10,2,0,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
374,20240124,23,4,7,6,2,0,6,26000.00,21600.00,3120.00,22880.00,18720.00,137280.00,129600.00,7680.00,0.06
375,20240124,35,9,17,9,8,1,1,8400.00,3560.00,1008.00,7392.00,1008.00,7392.00,3560.00,3832.00,0.52
376,20240124,21,2,3,7,2,1,2,26000.00,21600.00,3120.00,22880.00,6240.00,45760.00,43200.00,2560.00,0.06
377,20240124,12,2,4,1,1,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
378,20240124,31,14,27,6,1,1,7,8400.00,3560.00,1008.00,7392.00,7056.00,51744.00,24920.00,26824.00,0.52
379,20240124,49,11,22,2,7,1,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
380,20240124,32,19,38,1,3,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
381,20240124,29,3,5,7,3,2,2,26000.00,19400.00,3120.00,22880.00,6240.00,45760.00,38800.00,6960.00,0.15
382,20240124,16,19,38,1,5,2,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
383,20240124,21,12,23,10,3,2,5,26000.00,21600.00,3120.00,22880.00,15600.00,114400.00,108000.00,6400.00,0.06
384,20240124,44,10,20,1,3,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
385,20240124,29,12,24,3,2,3,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
386,20240124,39,3,5,6,2,3,1,8400.00,5880.00,1008.00,7392.00,1008.00,7392.00,5880.00,1512.00,0.20
387,20240124,19,7,14,7,5,3,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
388,20240125,43,19,37,4,4,0,1,12000.00,8400.00,1440.00,10560.00,1440.00,10560.00,8400.00,2160.00,0.20
389,20240125,7,5,9,9,5,0,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
390,20240125,37,6,11,8,2,0,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
391,20240125,40,16,32,1,1,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
392,20240125,36,4,8,1,2,0,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
393,20240125,28,1,2,1,8,1,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
394,20240125,11,3,5,4,7,1,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
395,20240125,31,15,30,9,7,2,7,8400.00,3560.00,1008.00,7392.00,7056.00,51744.00,24920.00,26824.00,0.52
396,20240125,27,1,2,7,6,2,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
397,20240125,30,8,16,1,1,2,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
398,20240125,38,20,39,1,1,3,4,27400.00,19180.00,0.00,27400.00,0.00,109600.00,76720.00,32880.00,0.30
399,20240125,20,20,40,1,1,3,3,28600.00,28000.00,0.00,28600.00,0.00,85800.00,84000.00,1800.00,0.02
400,20240125,28,4,7,1,2,3,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
401,20240125,22,8,15,1,3,3,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
402,20240125,26,11,21,1,8,3,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
403,20240125,35,20,40,3,1,3,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
404,20240125,24,1,1,1,5,4,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
405,20240125,13,14,28,2,1,4,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
406,20240125,33,9,18,5,2,4,6,8400.00,3560.00,1008.00,7392.00,6048.00,44352.00,21360.00,22992.00,0.52
407,20240126,49,18,36,4,3,0,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
408,20240126,10,18,36,1,3,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
409,20240126,16,16,31,1,1,1,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
410,20240126,20,1,1,1,8,1,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
411,20240126,25,7,13,3,5,1,6,26000.00,19400.00,3120.00,22880.00,18720.00,137280.00,116400.00,20880.00,0.15
412,20240126,48,16,32,1,2,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
413,20240126,2,17,34,1,7,1,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
414,20240126,28,14,28,1,3,2,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
415,20240126,43,16,31,10,1,2,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
416,20240126,4,6,11,1,3,2,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
417,20240127,3,20,39,5,2,0,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
418,20240127,41,3,5,6,2,0,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
419,20240127,46,15,29,1,6,0,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
420,20240127,47,3,6,2,6,0,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
421,20240127,44,9,18,1,2,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
422,20240127,2,19,38,1,4,1,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
423,20240127,25,7,14,6,6,1,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
424,20240127,8,13,25,1,4,1,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
425,20240127,4,19,37,1,6,1,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
426,20240127,45,20,39,5,3,2,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
427,20240127,21,20,40,3,2,2,6,26000.00,21600.00,3120.00,22880.00,18720.00,137280.00,129600.00,7680.00,0.06
428,20240127,17,2,4,5,3,2,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
429,20240127,21,5,9,6,7,2,4,26000.00,21600.00,3120.00,22880.00,12480.00,91520.00,86400.00,5120.00,0.06
430,20240128,37,9,17,7,5,0,7,8400.00,5880.00,1008.00,7392.00,7056.00,51744.00,41160.00,10584.00,0.20
431,20240128,38,10,19,1,2,0,4,27400.00,19180.00,0.00,27400.00,0.00,109600.00,76720.00,32880.00,0.30
432,20240128,40,12,23,1,1,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
433,20240128,36,8,15,1,2,0,2,27400.00,20660.00,0.00,27400.00,0.00,54800.00,41320.00,13480.00,0.25
434,20240128,48,2,4,1,2,1,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
435,20240128,30,14,28,1,1,1,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
436,20240129,39,8,16,6,2,0,1,8400.00,5880.00,1008.00,7392.00,1008.00,7392.00,5880.00,1512.00,0.20
437,20240129,1,7,13,6,3,0,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
438,20240129,19,10,20,9,1,0,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
